VisitID,Species,Breed_Stage,COHORT,N,Colony,DATE,Method
955,NRPE,CHIC,CHIC,197,Seal Beach,22/11/2014,COLO
931,NRPE,CHIC,CHIC,197,Seal Beach,22/11/2014,COLO
881,SOAL,CHIC,CHIC,9,Seal Beach,22/12/2008,SURV
918,NRPE,INCU,AD,188,Seal Beach,23/10/2009,COLO
956,NRPE,INCU,AD,188,Seal Beach,23/10/2009,COLO
918,NRPE,INCU,AD,537,Seal Beach,23/10/2009,COLO
956,NRPE,INCU,AD,537,Seal Beach,23/10/2009,COLO
918,NRPE,INCU,INCU,176,Seal Beach,23/10/2009,COLO
956,NRPE,INCU,INCU,176,Seal Beach,23/10/2009,COLO
918,NRPE,INCU,INCU,498,Seal Beach,23/10/2009,COLO
956,NRPE,INCU,INCU,498,Seal Beach,23/10/2009,COLO
905,NRPE,INCU,AD,129,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,AD,129,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,AD,129,Seal Beach,23/10/2015,COLO
905,NRPE,INCU,AD,429,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,AD,429,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,AD,429,Seal Beach,23/10/2015,COLO
905,NRPE,INCU,AD,648,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,AD,648,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,AD,648,Seal Beach,23/10/2015,COLO
905,NRPE,INCU,INCU,123,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,INCU,123,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,INCU,123,Seal Beach,23/10/2015,COLO
905,NRPE,INCU,INCU,405,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,INCU,405,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,INCU,405,Seal Beach,23/10/2015,COLO
905,NRPE,INCU,INCU,637,Seal Beach,23/10/2015,COLO
932,NRPE,INCU,INCU,637,Seal Beach,23/10/2015,COLO
957,NRPE,INCU,INCU,637,Seal Beach,23/10/2015,COLO
906,NRPE,CHIC,CHIC,189,Seal Beach,23/11/2011,COLO
958,NRPE,CHIC,CHIC,45,Seal Beach,24/10/2010,COLO
958,NRPE,CHIC,EGG,3,Seal Beach,24/10/2010,COLO
907,NRPE,INCU,AD,147,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,AD,147,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,AD,147,Seal Beach,24/10/2014,COLO
907,NRPE,INCU,AD,494,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,AD,494,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,AD,494,Seal Beach,24/10/2014,COLO
907,NRPE,INCU,AD,519,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,AD,519,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,AD,519,Seal Beach,24/10/2014,COLO
907,NRPE,INCU,INCU,136,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,INCU,136,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,INCU,136,Seal Beach,24/10/2014,COLO
907,NRPE,INCU,INCU,480,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,INCU,480,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,INCU,480,Seal Beach,24/10/2014,COLO
907,NRPE,INCU,INCU,483,Seal Beach,24/10/2014,COLO
959,NRPE,INCU,INCU,483,Seal Beach,24/10/2014,COLO
933,NRPE,INCU,INCU,483,Seal Beach,24/10/2014,COLO
908,NRPE,CHIC,CHIC,256,Seal Beach,24/11/2010,COLO
934,NRPE,CHIC,CHIC,256,Seal Beach,24/11/2010,COLO
908,NRPE,CHIC,CHIC,322,Seal Beach,24/11/2010,COLO
934,NRPE,CHIC,CHIC,322,Seal Beach,24/11/2010,COLO
908,NRPE,CHIC,EGG,12,Seal Beach,24/11/2010,COLO
934,NRPE,CHIC,EGG,12,Seal Beach,24/11/2010,COLO
909,NRPE,INCU,INCU,287,Seal Beach,27/10/2009,COLO
882,SOAL,CHIC,CHIC,3,Seal Beach,27/12/2009,SURV
873,SOAL,CHIC,CHIC,3,Seal Beach,27/12/2009,SURV
882,SOAL,CHIC,CHIC,5,Seal Beach,27/12/2009,SURV
873,SOAL,CHIC,CHIC,5,Seal Beach,27/12/2009,SURV
960,NRPE,INCU,AD,89,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AD,89,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AD,247,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AD,247,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AD,703,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AD,703,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AD,1217,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AD,1217,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AON,36,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AON,36,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AON,167,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AON,167,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AON,309,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AON,309,Seal Beach,30/09/2006,COLO
960,NRPE,INCU,AON,597,Seal Beach,30/09/2006,COLO
919,NRPE,INCU,AON,597,Seal Beach,30/09/2006,COLO
961,TRAL,INCU,AON,152,Spire Crag,01/02/2016,SURV
962,TRAL,INCU,AON,156,Spire Crag,01/02/2017,SURV
963,TRAL,CHIC,CHIC,64,Spire Crag,10/09/2010,SURV
964,TRAL,INCU,AON,391,Spire Crag,12/02/2010,SURV
965,TRAL,INCU,AON,261,Spire Crag,17/02/2015,SURV
966,TRAL,CHIC,CHIC,69,Spire Crag,17/09/2015,SURV
967,TRAL,CHIC,CHIC,102,Spire Crag,20/09/2009,SURV
968,TRAL,CHIC,CHIC,38,Spire Crag,20/09/2016,SURV
969,TRAL,CHIC,CHIC,80,Spire Crag,23/09/2017,SURV
970,TRAL,INCU,AON,246,Spire Crag,31/01/2009,SURV
971,TRAL,INCU,AON,35,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,338,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,210,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,197,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,142,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,220,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,221,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,331,Spire Crag,no specified date,SURV
971,TRAL,INCU,AON,274,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,113,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,224,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,19,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,128,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,120,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,35,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,71,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,55,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,73,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,37,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,37,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,49,Spire Crag,no specified date,SURV
971,TRAL,CHIC,CHIC,23,Spire Crag,no specified date,SURV
972,TRAL,INCU,AON,15,Tafelkop,01/02/2015,SURV
973,TRAL,CHIC,CHIC,6,Tafelkop,03/09/2016,SURV
974,TRAL,INCU,AON,15,Tafelkop,10/02/2016,SURV
975,TRAL,CHIC,CHIC,5,Tafelkop,10/09/2010,SURV
976,TRAL,CHIC,CHIC,8,Tafelkop,15/10/2017,SURV
977,TRAL,CHIC,CHIC,10,Tafelkop,17/09/2015,SURV
978,TRAL,INCU,AON,15,Tafelkop,19/02/2010,SURV
979,TRAL,CHIC,CHIC,7,Tafelkop,20/09/2009,SURV
980,TRAL,INCU,AON,18,Tafelkop,21/01/2009,SURV
981,TRAL,INCU,AON,14,Tafelkop,26/01/2017,SURV
982,TRAL,INCU,AON,17,Tafelkop,27/01/2011,SURV
983,TRAL,INCU,AON,0,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,16,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,23,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,17,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,15,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,13,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,16,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,9,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,12,Tafelkop,no specified date,SURV
983,TRAL,INCU,AON,15,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,13,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,6,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,5,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,8,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,9,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,9,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,7,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,12,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,5,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,6,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,5,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,3,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,7,Tafelkop,no specified date,SURV
983,TRAL,CHIC,CHIC,9,Tafelkop,no specified date,SURV
984,TRAL,INCU,AON,51,Tarn Moss,01/02/2009,SURV
985,TRAL,INCU,AON,35,Tarn Moss,01/02/2016,SURV
986,TRAL,INCU,AON,42,Tarn Moss,01/02/2017,SURV
987,TRAL,CHIC,CHIC,18,Tarn Moss,10/09/2010,SURV
988,TRAL,INCU,AON,54,Tarn Moss,11/02/2010,SURV
989,TRAL,CHIC,CHIC,32,Tarn Moss,17/09/2015,SURV
990,TRAL,CHIC,CHIC,24,Tarn Moss,20/09/2009,SURV
991,TRAL,CHIC,CHIC,25,Tarn Moss,20/09/2016,SURV
992,TRAL,CHIC,CHIC,26,Tarn Moss,23/09/2017,SURV
993,TRAL,INCU,AON,60,Tarn Moss,24/01/2015,SURV
994,TRAL,INCU,AON,0,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,35,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,45,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,44,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,40,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,59,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,51,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,32,Tarn Moss,no specified date,SURV
994,TRAL,INCU,AON,56,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,37,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,42,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,15,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,13,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,12,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,9,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,16,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,32,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,31,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,25,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,16,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,20,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,15,Tarn Moss,no specified date,SURV
994,TRAL,CHIC,CHIC,13,Tarn Moss,no specified date,SURV
998,TRAL,INCU,AON,56,Triple Peak,01/02/2016,SURV
999,TRAL,CHIC,CHIC,6,Triple Peak,06/10/2016,SURV
995,SGPE,INCU,AON,74.1,Triple Peak,10/09/2001,COLO
1000,TRAL,CHIC,CHIC,13,Triple Peak,10/09/2010,SURV
1001,TRAL,INCU,AON,82,Triple Peak,14/02/2010,SURV
996,SGPE,INCU,INCU,57,Triple Peak,14/09/2001,COLO
997,SGPE,INCU,AON,55,Triple Peak,16/09/2004,COLO
997,SGPE,INCU,INCU,55,Triple Peak,16/09/2004,COLO
1002,TRAL,CHIC,CHIC,31,Triple Peak,20/09/2009,SURV
1003,TRAL,CHIC,CHIC,46,Triple Peak,23/09/2017,SURV
1004,TRAL,INCU,AON,102,Triple Peak,25/01/2015,SURV
1005,TRAL,CHIC,CHIC,36,Triple Peak,26/09/2015,SURV
1006,TRAL,INCU,AON,119,Triple Peak,31/01/2009,SURV
1007,TRAL,INCU,AON,79,Triple Peak,31/01/2017,SURV
1008,TRAL,INCU,AON,16,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,153,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,166,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,130,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,103,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,89,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,105,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,99,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,71,Triple Peak,no specified date,SURV
1008,TRAL,INCU,AON,116,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,68,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,70,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,15,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,27,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,6,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,12,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,21,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,56,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,12,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,9,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,21,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,57,Triple Peak,no specified date,SURV
1008,TRAL,CHIC,CHIC,15,Triple Peak,no specified date,SURV
1043,NRPE,CHIC,CHIC,374,Tumbledown,01/12/2016,COLO
1019,NRPE,CHIC,CHIC,237,Tumbledown,06/12/2008,COLO
1044,NRPE,CHIC,CHIC,237,Tumbledown,06/12/2008,COLO
1019,NRPE,CHIC,CHIC,541,Tumbledown,06/12/2008,COLO
1044,NRPE,CHIC,CHIC,541,Tumbledown,06/12/2008,COLO
1009,AYNA,INCU,AD,62,Tumbledown,08/10/2010,SURV
1009,AYNA,INCU,AON,47,Tumbledown,08/10/2010,SURV
1009,AYNA,INCU,INCU,31,Tumbledown,08/10/2010,SURV
1045,NRPE,INCU,AD,879,Tumbledown,12/10/2010,COLO
1020,NRPE,INCU,AD,879,Tumbledown,12/10/2010,COLO
1045,NRPE,INCU,AD,1497,Tumbledown,12/10/2010,COLO
1020,NRPE,INCU,AD,1497,Tumbledown,12/10/2010,COLO
1045,NRPE,INCU,INCU,733,Tumbledown,12/10/2010,COLO
1020,NRPE,INCU,INCU,733,Tumbledown,12/10/2010,COLO
1045,NRPE,INCU,INCU,1278,Tumbledown,12/10/2010,COLO
1020,NRPE,INCU,INCU,1278,Tumbledown,12/10/2010,COLO
1021,NRPE,CHIC,CHIC,207,Tumbledown,13/01/2009,COLO
1046,NRPE,CHIC,CHIC,207,Tumbledown,13/01/2009,COLO
1021,NRPE,CHIC,CHIC,454,Tumbledown,13/01/2009,COLO
1046,NRPE,CHIC,CHIC,454,Tumbledown,13/01/2009,COLO
1047,NRPE,CHIC,CHIC,181,Tumbledown,13/01/2012,COLO
1022,NRPE,CHIC,CHIC,181,Tumbledown,13/01/2012,COLO
1047,NRPE,CHIC,CHIC,546,Tumbledown,13/01/2012,COLO
1022,NRPE,CHIC,CHIC,546,Tumbledown,13/01/2012,COLO
1048,NRPE,CHIC,CHIC,342,Tumbledown,13/01/2017,COLO
1023,NRPE,CHIC,CHIC,342,Tumbledown,13/01/2017,COLO
1048,NRPE,CHIC,CHIC,848,Tumbledown,13/01/2017,COLO
1023,NRPE,CHIC,CHIC,848,Tumbledown,13/01/2017,COLO
1010,AYNA,INCU,INCU,47,Tumbledown,13/10/2009,SURV
1049,NRPE,INCU,AD,1222,Tumbledown,13/11/2005,COLO
1024,NRPE,INCU,AD,1222,Tumbledown,13/11/2005,COLO
1049,NRPE,INCU,AD,2592,Tumbledown,13/11/2005,COLO
1024,NRPE,INCU,AD,2592,Tumbledown,13/11/2005,COLO
1049,NRPE,INCU,INCU,693,Tumbledown,13/11/2005,COLO
1024,NRPE,INCU,INCU,693,Tumbledown,13/11/2005,COLO
1049,NRPE,INCU,INCU,1292,Tumbledown,13/11/2005,COLO
1024,NRPE,INCU,INCU,1292,Tumbledown,13/11/2005,COLO
1050,NRPE,CHIC,CHIC,258,Tumbledown,14/01/2015,COLO
1025,NRPE,CHIC,CHIC,258,Tumbledown,14/01/2015,COLO
1050,NRPE,CHIC,CHIC,537,Tumbledown,14/01/2015,COLO
1025,NRPE,CHIC,CHIC,537,Tumbledown,14/01/2015,COLO
1051,NRPE,CHIC,CHIC,236,Tumbledown,14/01/2016,COLO
1026,NRPE,CHIC,CHIC,236,Tumbledown,14/01/2016,COLO
1051,NRPE,CHIC,CHIC,544,Tumbledown,14/01/2016,COLO
1026,NRPE,CHIC,CHIC,544,Tumbledown,14/01/2016,COLO
1011,AYNA,INCU,AON,55,Tumbledown,14/10/2008,SURV
1011,AYNA,INCU,INCU,53,Tumbledown,14/10/2008,SURV
1011,AYNA,INCU,AD,59,Tumbledown,14/10/2008,SURV
1012,AYNA,INCU,AD,82,Tumbledown,15/10/2005,SURV
1012,AYNA,INCU,AON,73,Tumbledown,15/10/2005,SURV
1012,AYNA,INCU,INCU,68,Tumbledown,15/10/2005,SURV
1013,AYNA,INCU,AD,31,Tumbledown,16/10/2014,SURV
1013,AYNA,INCU,AON,20,Tumbledown,16/10/2014,SURV
1013,AYNA,INCU,INCU,16,Tumbledown,16/10/2014,SURV
1014,AYNA,INCU,AD,45,Tumbledown,16/10/2015,SURV
1014,AYNA,INCU,AON,38,Tumbledown,16/10/2015,SURV
1014,AYNA,INCU,INCU,36,Tumbledown,16/10/2015,SURV
1052,NRPE,CHIC,CHIC,439,Tumbledown,17/01/2010,COLO
1027,NRPE,CHIC,CHIC,439,Tumbledown,17/01/2010,COLO
1052,NRPE,CHIC,CHIC,882,Tumbledown,17/01/2010,COLO
1027,NRPE,CHIC,CHIC,882,Tumbledown,17/01/2010,COLO
1028,NRPE,CHIC,CHIC,341,Tumbledown,17/01/2011,COLO
1053,NRPE,CHIC,CHIC,341,Tumbledown,17/01/2011,COLO
1028,NRPE,CHIC,CHIC,586,Tumbledown,17/01/2011,COLO
1053,NRPE,CHIC,CHIC,586,Tumbledown,17/01/2011,COLO
1015,AYNA,INCU,AD,65,Tumbledown,17/10/2000,SURV
1015,AYNA,INCU,AON,55,Tumbledown,17/10/2000,SURV
1015,AYNA,INCU,INCU,43,Tumbledown,17/10/2000,SURV
1016,AYNA,INCU,AD,42,Tumbledown,18/10/2013,SURV
1016,AYNA,INCU,AON,34,Tumbledown,18/10/2013,SURV
1016,AYNA,INCU,INCU,29,Tumbledown,18/10/2013,SURV
1054,NRPE,CHIC,CHIC,177,Tumbledown,19/11/2014,COLO
1029,NRPE,CHIC,CHIC,177,Tumbledown,19/11/2014,COLO
1054,NRPE,CHIC,CHIC,427,Tumbledown,19/11/2014,COLO
1029,NRPE,CHIC,CHIC,427,Tumbledown,19/11/2014,COLO
1055,NRPE,INCU,INCU,430,Tumbledown,21/10/2008,COLO
1030,NRPE,INCU,INCU,430,Tumbledown,21/10/2008,COLO
1055,NRPE,INCU,INCU,870,Tumbledown,21/10/2008,COLO
1030,NRPE,INCU,INCU,870,Tumbledown,21/10/2008,COLO
1031,NRPE,INCU,INCU,573,Tumbledown,22/10/2011,COLO
1056,NRPE,INCU,INCU,573,Tumbledown,22/10/2011,COLO
1031,NRPE,INCU,INCU,1119,Tumbledown,22/10/2011,COLO
1056,NRPE,INCU,INCU,1119,Tumbledown,22/10/2011,COLO
1017,AYNA,INCU,AD,80,Tumbledown,22/10/2011,SURV
1017,AYNA,INCU,AON,60,Tumbledown,22/10/2011,SURV
1017,AYNA,INCU,INCU,47,Tumbledown,22/10/2011,SURV
1032,NRPE,INCU,AD,987,Tumbledown,23/10/2009,COLO
1057,NRPE,INCU,AD,987,Tumbledown,23/10/2009,COLO
1032,NRPE,INCU,INCU,948,Tumbledown,23/10/2009,COLO
1057,NRPE,INCU,INCU,948,Tumbledown,23/10/2009,COLO
1032,NRPE,INCU,INCU,1719,Tumbledown,23/10/2009,COLO
1057,NRPE,INCU,INCU,1719,Tumbledown,23/10/2009,COLO
1033,NRPE,INCU,INCU,676,Tumbledown,23/10/2016,COLO
1058,NRPE,INCU,INCU,676,Tumbledown,23/10/2016,COLO
1033,NRPE,INCU,INCU,1107,Tumbledown,23/10/2016,COLO
1058,NRPE,INCU,INCU,1107,Tumbledown,23/10/2016,COLO
1034,NRPE,CHIC,CHIC,942,Tumbledown,23/11/2016,COLO
1059,NRPE,INCU,INCU,1001,Tumbledown,24/10/2000,COLO
1035,NRPE,INCU,INCU,1001,Tumbledown,24/10/2000,COLO
1059,NRPE,INCU,INCU,673,Tumbledown,24/10/2000,COLO
1035,NRPE,INCU,INCU,673,Tumbledown,24/10/2000,COLO
1060,NRPE,CHIC,CHIC,59,Tumbledown,24/10/2010,COLO
1036,NRPE,CHIC,CHIC,59,Tumbledown,24/10/2010,COLO
1060,NRPE,CHIC,CHIC,74,Tumbledown,24/10/2010,COLO
1036,NRPE,CHIC,CHIC,74,Tumbledown,24/10/2010,COLO
1060,NRPE,CHIC,EGG,4,Tumbledown,24/10/2010,COLO
1036,NRPE,CHIC,EGG,4,Tumbledown,24/10/2010,COLO
1060,NRPE,CHIC,EGG,3,Tumbledown,24/10/2010,COLO
1036,NRPE,CHIC,EGG,3,Tumbledown,24/10/2010,COLO
1037,NRPE,CHIC,CHIC,241,Tumbledown,24/11/2015,COLO
1061,NRPE,CHIC,CHIC,241,Tumbledown,24/11/2015,COLO
1037,NRPE,CHIC,CHIC,548,Tumbledown,24/11/2015,COLO
1061,NRPE,CHIC,CHIC,548,Tumbledown,24/11/2015,COLO
1038,NRPE,INCU,INCU,1561,Tumbledown,26/10/2003,COLO
1018,AYNA,INCU,AON,165,Tumbledown,26/10/2003,SURV
1018,AYNA,INCU,INCU,165,Tumbledown,26/10/2003,SURV
1039,NRPE,INCU,AD,1809,Tumbledown,26/10/2009,COLO
1040,NRPE,INCU,AD,768,Tumbledown,26/10/2015,COLO
1062,NRPE,INCU,AD,768,Tumbledown,26/10/2015,COLO
1040,NRPE,INCU,AD,1325,Tumbledown,26/10/2015,COLO
1062,NRPE,INCU,AD,1325,Tumbledown,26/10/2015,COLO
1040,NRPE,INCU,INCU,718,Tumbledown,26/10/2015,COLO
1062,NRPE,INCU,INCU,718,Tumbledown,26/10/2015,COLO
1040,NRPE,INCU,INCU,1227,Tumbledown,26/10/2015,COLO
1062,NRPE,INCU,INCU,1227,Tumbledown,26/10/2015,COLO
1041,NRPE,INCU,AD,596,Tumbledown,27/10/2014,COLO
1063,NRPE,INCU,AD,596,Tumbledown,27/10/2014,COLO
1041,NRPE,INCU,AD,1181,Tumbledown,27/10/2014,COLO
1063,NRPE,INCU,AD,1181,Tumbledown,27/10/2014,COLO
1041,NRPE,INCU,INCU,569,Tumbledown,27/10/2014,COLO
1063,NRPE,INCU,INCU,569,Tumbledown,27/10/2014,COLO
1041,NRPE,INCU,INCU,1137,Tumbledown,27/10/2014,COLO
1063,NRPE,INCU,INCU,1137,Tumbledown,27/10/2014,COLO
1042,NRPE,INCU,AD,789,Tumbledown,no specified date,COLO
1064,NRPE,INCU,AD,789,Tumbledown,no specified date,COLO
1042,NRPE,INCU,AD,1375,Tumbledown,no specified date,COLO
1064,NRPE,INCU,AD,1375,Tumbledown,no specified date,COLO
1042,NRPE,INCU,INCU,562,Tumbledown,no specified date,COLO
1064,NRPE,INCU,INCU,562,Tumbledown,no specified date,COLO
1042,NRPE,INCU,INCU,1116,Tumbledown,no specified date,COLO
1064,NRPE,INCU,INCU,1116,Tumbledown,no specified date,COLO
1073,NRPE,INCU,INCU,738,Unknown,01/11/2000,COLO
1084,NRPE,INCU,INCU,738,Unknown,01/11/2000,COLO
1073,NRPE,INCU,INCU,754,Unknown,01/11/2000,COLO
1084,NRPE,INCU,INCU,754,Unknown,01/11/2000,COLO
1074,NRPE,INCU,AON,1668,Unknown,07/11/2009,COLO
1082,GRPE,INCU,INCU,9,Unknown,09/06/2009,COLO
1085,NRPE,INCU,AD,1448,Unknown,09/11/2009,COLO
1085,NRPE,INCU,INCU,1169,Unknown,09/11/2009,COLO
1086,NRPE,CHIC,CHIC,513,Unknown,18/01/2010,COLO
1087,NRPE,CHIC,CHIC,305,Unknown,20/01/2012,COLO
1068,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,10,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,40,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,50,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
