VisitID,NestID,DateGood,Time,Stage,Status,Content,Attendance,FailureCause,NOTES
2497,GRPE_2015_Gonydale__GP16,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2498,GRPE_2015_Gonydale__GP17,2015-04-11,12:00,INCU,Alive,1,1,,NA
2499,GRPE_2015_Gonydale__GP17,2015-04-24,12:00,INCU,Alive,1,1,,NA
2500,GRPE_2015_Gonydale__GP17,2015-05-04,12:00,INCU,Alive,1,1,,NA
2501,GRPE_2015_Gonydale__GP17,2015-05-15,12:00,INCU,Alive,1,1,,NA
2502,GRPE_2015_Gonydale__GP17,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2503,GRPE_2015_Gonydale__GP17,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2504,GRPE_2015_Gonydale__GP17,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2505,GRPE_2015_Gonydale__GP17,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2506,GRPE_2015_Gonydale__GP17,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2507,GRPE_2015_Gonydale__GP17,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2508,GRPE_2015_Gonydale__GP17,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2509,GRPE_2015_Gonydale__GP17,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2510,GRPE_2015_Gonydale__GP18,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2511,GRPE_2015_Gonydale__GP18,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2512,GRPE_2015_Gonydale__GP19,2015-04-11,12:00,INCU,Alive,1,1,,NA
2513,GRPE_2015_Gonydale__GP19,2015-04-24,12:00,INCU,Alive,1,0,,NA
2514,GRPE_2015_Gonydale__GP19,2015-05-04,12:00,INCU,Alive,1,0,cold egg,NA
2515,GRPE_2015_Gonydale__GP19,2015-05-15,12:00,FAIL,Failed,0,0,,NA
2516,GRPE_2015_Gonydale__GP2,2015-03-25,12:00,INCU,Alive,1,1,,NA
2517,GRPE_2015_Gonydale__GP2,2015-04-02,12:00,INCU,Alive,1,1,,NA
2518,GRPE_2015_Gonydale__GP2,2015-04-11,12:00,INCU,Alive,1,1,,NA
2519,GRPE_2015_Gonydale__GP2,2015-04-24,12:00,INCU,Alive,1,1,,NA
2520,GRPE_2015_Gonydale__GP2,2015-05-04,12:00,INCU,Alive,1,1,,NA
2521,GRPE_2015_Gonydale__GP2,2015-05-15,12:00,INCU,Alive,1,1,,NA
2522,GRPE_2015_Gonydale__GP2,2015-05-26,12:00,CHIC,Alive,1,1,,NA
2523,GRPE_2015_Gonydale__GP2,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2524,GRPE_2015_Gonydale__GP2,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2525,GRPE_2015_Gonydale__GP2,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2526,GRPE_2015_Gonydale__GP2,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2527,GRPE_2015_Gonydale__GP2,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2528,GRPE_2015_Gonydale__GP2,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2529,GRPE_2015_Gonydale__GP2,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2530,GRPE_2015_Gonydale__GP20,2015-04-11,12:00,INCU,Alive,1,1,,NA
2531,GRPE_2015_Gonydale__GP20,2015-04-24,12:00,INCU,Alive,1,1,,NA
2532,GRPE_2015_Gonydale__GP20,2015-05-04,12:00,INCU,Alive,1,1,,NA
2533,GRPE_2015_Gonydale__GP20,2015-05-15,12:00,FAIL,Failed,0,0,skua ripped out ice cream container,NA
2534,GRPE_2015_Gonydale__GP21,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2535,GRPE_2015_Gonydale__GP21,2015-04-24,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2536,GRPE_2015_Gonydale__GP21,2015-05-04,12:00,FAIL,Failed,0,0,,NA
2537,GRPE_2015_Gonydale__GP22,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2538,GRPE_2015_Gonydale__GP22,2015-04-24,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2539,GRPE_2015_Gonydale__GP22,2015-05-04,12:00,INCU,Alive,,1,Loafing,NA
2540,GRPE_2015_Gonydale__GP23,2015-04-11,12:00,INCU,Alive,1,1,,NA
2541,GRPE_2015_Gonydale__GP23,2015-04-24,12:00,INCU,Alive,1,1,,NA
2542,GRPE_2015_Gonydale__GP23,2015-05-04,12:00,INCU,Alive,1,1,,NA
2543,GRPE_2015_Gonydale__GP23,2015-05-15,12:00,INCU,Alive,1,1,,NA
2544,GRPE_2015_Gonydale__GP23,2015-05-26,12:00,FAIL,Failed,0,0,"Empty, broken egg shell, smells bad, assume smell from dead chick",NA
2545,GRPE_2015_Gonydale__GP24,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2546,GRPE_2015_Gonydale__GP24,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2547,GRPE_2015_Gonydale__GP25,2015-04-11,12:00,INCU,Alive,1,1,,NA
2548,GRPE_2015_Gonydale__GP25,2015-04-24,12:00,INCU,Alive,1,1,,NA
2549,GRPE_2015_Gonydale__GP25,2015-05-04,12:00,INCU,Alive,1,1,,NA
2550,GRPE_2015_Gonydale__GP25,2015-05-15,12:00,CHIC,Alive,1,0,,NA
2551,GRPE_2015_Gonydale__GP25,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2552,GRPE_2015_Gonydale__GP25,2015-06-04,12:00,CHIC,Alive,1,1,,NA
2553,GRPE_2015_Gonydale__GP25,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2554,GRPE_2015_Gonydale__GP25,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2555,GRPE_2015_Gonydale__GP25,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2556,GRPE_2015_Gonydale__GP25,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2557,GRPE_2015_Gonydale__GP25,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2558,GRPE_2015_Gonydale__GP25,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2559,GRPE_2015_Gonydale__GP26,2015-04-11,12:00,INCU,Alive,1,1,,NA
2560,GRPE_2015_Gonydale__GP26,2015-04-24,12:00,INCU,Alive,1,1,,NA
2561,GRPE_2015_Gonydale__GP26,2015-05-04,12:00,INCU,Alive,1,1,,NA
2562,GRPE_2015_Gonydale__GP26,2015-05-15,12:00,INCU,Alive,1,1,,NA
2563,GRPE_2015_Gonydale__GP26,2015-05-26,12:00,INCU,Alive,1,1,,NA
2564,GRPE_2015_Gonydale__GP26,2015-06-04,12:00,INCU,Alive,1,1,,NA
2565,GRPE_2015_Gonydale__GP26,2015-06-07,12:00,INCU,Alive,1,1,,NA
2566,GRPE_2015_Gonydale__GP26,2015-06-18,12:00,INCU,Alive,1,1,,NA
2567,GRPE_2015_Gonydale__GP26,2015-06-28,12:00,INCU,Alive,1,1,,NA
2568,GRPE_2015_Gonydale__GP26,2015-07-09,12:00,FAIL,Failed,0,0,,NA
2569,GRPE_2015_Gonydale__GP27,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2570,GRPE_2015_Gonydale__GP27,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2571,GRPE_2015_Gonydale__GP28,2015-04-11,12:00,INCU,Alive,1,1,,NA
2572,GRPE_2015_Gonydale__GP28,2015-04-24,12:00,INCU,Alive,1,1,,NA
2573,GRPE_2015_Gonydale__GP28,2015-05-04,12:00,FAIL,Failed,0,0,broken egg,NA
2574,GRPE_2015_Gonydale__GP29,2015-04-11,12:00,INCU,Alive,,2,Adults are holding the nest,NA
2575,GRPE_2015_Gonydale__GP29,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2576,GRPE_2015_Gonydale__GP3,2015-04-02,12:00,INCU,Alive,1,1,,NA
2577,GRPE_2015_Gonydale__GP3,2015-04-11,12:00,INCU,Alive,1,1,,NA
2578,GRPE_2015_Gonydale__GP3,2015-04-24,12:00,INCU,Alive,1,1,,NA
2579,GRPE_2015_Gonydale__GP3,2015-05-04,12:00,INCU,Alive,1,0,cold egg,NA
2580,GRPE_2015_Gonydale__GP3,2015-05-15,12:00,INCU,Alive,1,1,,NA
2581,GRPE_2015_Gonydale__GP3,2015-05-26,12:00,INCU,Alive,1,1,,NA
2582,GRPE_2015_Gonydale__GP3,2015-06-04,12:00,INCU,Alive,1,1,,NA
2583,GRPE_2015_Gonydale__GP3,2015-06-07,12:00,INCU,Alive,1,1,,NA
2584,GRPE_2015_Gonydale__GP3,2015-06-18,12:00,FAIL,Failed,0,0,,NA
2585,GRPE_2015_Gonydale__GP30,2015-04-11,12:00,INCU,Alive,1,1,,NA
2586,GRPE_2015_Gonydale__GP30,2015-04-24,12:00,INCU,Alive,1,1,,NA
2587,GRPE_2015_Gonydale__GP30,2015-05-04,12:00,INCU,Alive,1,1,,NA
2588,GRPE_2015_Gonydale__GP30,2015-05-15,12:00,INCU,Alive,1,1,,NA
2589,GRPE_2015_Gonydale__GP30,2015-05-26,12:00,INCU,Alive,1,1,,NA
2590,GRPE_2015_Gonydale__GP30,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2591,GRPE_2015_Gonydale__GP30,2015-06-07,12:00,CHIC,Alive,1,1,,NA
2592,GRPE_2015_Gonydale__GP30,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2593,GRPE_2015_Gonydale__GP30,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2594,GRPE_2015_Gonydale__GP30,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2595,GRPE_2015_Gonydale__GP30,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2596,GRPE_2015_Gonydale__GP30,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2597,GRPE_2015_Gonydale__GP31,2015-04-11,12:00,INCU,Alive,,2,Adults are holding the nest,NA
2598,GRPE_2015_Gonydale__GP31,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2599,GRPE_2015_Gonydale__GP32,2015-04-11,12:00,INCU,Alive,1,1,,NA
2600,GRPE_2015_Gonydale__GP32,2015-04-24,12:00,INCU,Alive,1,1,,NA
2601,GRPE_2015_Gonydale__GP32,2015-05-04,12:00,INCU,Alive,1,1,,NA
2602,GRPE_2015_Gonydale__GP32,2015-05-15,12:00,INCU,Alive,1,1,,NA
2603,GRPE_2015_Gonydale__GP32,2015-05-26,12:00,INCU,Alive,1,1,,NA
2604,GRPE_2015_Gonydale__GP32,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2605,GRPE_2015_Gonydale__GP32,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2606,GRPE_2015_Gonydale__GP32,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2607,GRPE_2015_Gonydale__GP32,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2608,GRPE_2015_Gonydale__GP32,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2609,GRPE_2015_Gonydale__GP32,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2610,GRPE_2015_Gonydale__GP32,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2611,GRPE_2015_Gonydale__GP33,2015-04-11,12:00,INCU,Alive,1,1,,NA
2612,GRPE_2015_Gonydale__GP33,2015-04-24,12:00,INCU,Alive,1,1,,NA
2613,GRPE_2015_Gonydale__GP33,2015-05-04,12:00,INCU,Alive,1,1,,NA
2614,GRPE_2015_Gonydale__GP33,2015-05-15,12:00,INCU,Alive,1,1,,NA
2615,GRPE_2015_Gonydale__GP33,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2616,GRPE_2015_Gonydale__GP33,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2617,GRPE_2015_Gonydale__GP33,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2618,GRPE_2015_Gonydale__GP33,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2619,GRPE_2015_Gonydale__GP33,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2620,GRPE_2015_Gonydale__GP33,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2621,GRPE_2015_Gonydale__GP33,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2622,GRPE_2015_Gonydale__GP33,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2623,GRPE_2015_Gonydale__GP34,2015-04-11,12:00,INCU,Alive,1,1,,NA
2624,GRPE_2015_Gonydale__GP34,2015-04-24,12:00,INCU,Alive,1,1,,NA
2625,GRPE_2015_Gonydale__GP34,2015-05-04,12:00,INCU,Alive,1,1,,NA
2626,GRPE_2015_Gonydale__GP34,2015-05-15,12:00,CHIC,Alive,1,1,,NA
2627,GRPE_2015_Gonydale__GP34,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2628,GRPE_2015_Gonydale__GP34,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2629,GRPE_2015_Gonydale__GP34,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2630,GRPE_2015_Gonydale__GP34,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2631,GRPE_2015_Gonydale__GP34,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2632,GRPE_2015_Gonydale__GP34,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2633,GRPE_2015_Gonydale__GP34,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2634,GRPE_2015_Gonydale__GP34,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2635,GRPE_2015_Gonydale__GP35,2015-04-11,12:00,INCU,Alive,1,1,,NA
2636,GRPE_2015_Gonydale__GP35,2015-04-24,12:00,INCU,Alive,1,1,,NA
2637,GRPE_2015_Gonydale__GP35,2015-05-04,12:00,INCU,Alive,1,0,cold egg,NA
2638,GRPE_2015_Gonydale__GP35,2015-05-15,12:00,INCU,Alive,1,1,,NA
2639,GRPE_2015_Gonydale__GP35,2015-05-26,12:00,INCU,Alive,1,1,,NA
2640,GRPE_2015_Gonydale__GP35,2015-06-04,12:00,FAIL,Failed,0,0,,NA
2641,GRPE_2015_Gonydale__GP36,2015-04-11,12:00,INCU,Alive,1,1,,NA
2642,GRPE_2015_Gonydale__GP36,2015-04-24,12:00,INCU,Alive,1,1,,NA
2643,GRPE_2015_Gonydale__GP36,2015-05-04,12:00,INCU,Alive,1,1,,NA
2644,GRPE_2015_Gonydale__GP36,2015-05-15,12:00,INCU,Alive,1,1,,NA
2645,GRPE_2015_Gonydale__GP36,2015-05-26,12:00,INCU,Alive,1,1,,NA
2646,GRPE_2015_Gonydale__GP36,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2647,GRPE_2015_Gonydale__GP36,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2648,GRPE_2015_Gonydale__GP36,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2649,GRPE_2015_Gonydale__GP36,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2650,GRPE_2015_Gonydale__GP36,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2651,GRPE_2015_Gonydale__GP36,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2652,GRPE_2015_Gonydale__GP36,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2653,GRPE_2015_Gonydale__GP37,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2654,GRPE_2015_Gonydale__GP37,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2655,GRPE_2015_Gonydale__GP38,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2656,GRPE_2015_Gonydale__GP38,2015-04-24,12:00,INCU,Alive,,2,Adults are holding the nest,NA
2657,GRPE_2015_Gonydale__GP38,2015-05-04,12:00,FAIL,Failed,0,0,,NA
2658,GRPE_2015_Gonydale__GP39,2015-04-11,12:00,INCU,Alive,1,1,,NA
2659,GRPE_2015_Gonydale__GP39,2015-04-24,12:00,INCU,Alive,1,1,,NA
2660,GRPE_2015_Gonydale__GP39,2015-05-04,12:00,INCU,Alive,1,1,,NA
2661,GRPE_2015_Gonydale__GP39,2015-05-15,12:00,INCU,Alive,1,1,,NA
2662,GRPE_2015_Gonydale__GP39,2015-05-26,12:00,INCU,Alive,1,1,,NA
2663,GRPE_2015_Gonydale__GP39,2015-06-04,12:00,INCU,Alive,1,1,,NA
2664,GRPE_2015_Gonydale__GP39,2015-06-07,12:00,INCU,Alive,1,1,,NA
2665,GRPE_2015_Gonydale__GP39,2015-06-18,12:00,INCU,Alive,1,1,,NA
2666,GRPE_2015_Gonydale__GP39,2015-06-28,12:00,INCU,Alive,1,1,,NA
2667,GRPE_2015_Gonydale__GP39,2015-07-09,12:00,FAIL,Failed,0,0,,NA
2668,GRPE_2015_Gonydale__GP4,2015-04-02,12:00,INCU,Alive,1,1,,NA
2669,GRPE_2015_Gonydale__GP4,2015-04-11,12:00,INCU,Alive,1,1,,NA
2670,GRPE_2015_Gonydale__GP4,2015-04-24,12:00,INCU,Alive,1,1,,NA
2671,GRPE_2015_Gonydale__GP4,2015-05-04,12:00,INCU,Alive,1,1,,NA
2672,GRPE_2015_Gonydale__GP4,2015-05-15,12:00,CHIC,Alive,1,1,,NA
2673,GRPE_2015_Gonydale__GP4,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2674,GRPE_2015_Gonydale__GP4,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2675,GRPE_2015_Gonydale__GP4,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2676,GRPE_2015_Gonydale__GP4,2015-06-18,12:00,FAIL,Failed,0,0,"dead chick; no mice wounds however burrow chamber had a lot of water, chick was very wet",NA
2677,GRPE_2015_Gonydale__GP40,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2678,GRPE_2015_Gonydale__GP40,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2679,GRPE_2015_Gonydale__GP5,2015-04-02,12:00,INCU,Alive,1,1,,NA
2680,GRPE_2015_Gonydale__GP5,2015-04-11,12:00,INCU,Alive,1,1,,NA
2681,GRPE_2015_Gonydale__GP5,2015-04-24,12:00,INCU,Alive,1,1,,NA
2682,GRPE_2015_Gonydale__GP5,2015-05-04,12:00,INCU,Alive,1,1,,NA
2683,GRPE_2015_Gonydale__GP5,2015-05-15,12:00,INCU,Alive,1,1,,NA
2684,GRPE_2015_Gonydale__GP5,2015-05-26,12:00,INCU,Alive,1,1,,NA
2685,GRPE_2015_Gonydale__GP5,2015-06-04,12:00,INCU,Alive,1,1,,NA
2686,GRPE_2015_Gonydale__GP5,2015-06-07,12:00,INCU,Alive,1,1,,NA
2687,GRPE_2015_Gonydale__GP5,2015-06-18,12:00,FAIL,Failed,0,0,,NA
2688,GRPE_2015_Gonydale__GP6,2015-04-02,12:00,INCU,Alive,1,1,,NA
2689,GRPE_2015_Gonydale__GP6,2015-04-11,12:00,FAIL,Failed,0,0,Skua predation,NA
2690,GRPE_2015_Gonydale__GP7,2015-04-02,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2691,GRPE_2015_Gonydale__GP7,2015-04-11,12:00,FAIL,Failed,0,0,,NA
2692,GRPE_2015_Gonydale__GP8,2015-04-11,12:00,INCU,Alive,1,1,,NA
2693,GRPE_2015_Gonydale__GP8,2015-04-24,12:00,INCU,Alive,1,1,,NA
2694,GRPE_2015_Gonydale__GP8,2015-05-04,12:00,INCU,Alive,1,1,,NA
2695,GRPE_2015_Gonydale__GP8,2015-05-15,12:00,INCU,Alive,1,1,,NA
2696,GRPE_2015_Gonydale__GP8,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2697,GRPE_2015_Gonydale__GP8,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2698,GRPE_2015_Gonydale__GP8,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2699,GRPE_2015_Gonydale__GP8,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2700,GRPE_2015_Gonydale__GP8,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2701,GRPE_2015_Gonydale__GP8,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2702,GRPE_2015_Gonydale__GP8,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2703,GRPE_2015_Gonydale__GP8,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2704,GRPE_2015_Gonydale__GP9,2015-04-11,12:00,INCU,Alive,,1,Adult is holding the nest,NA
2705,GRPE_2015_Gonydale__GP9,2015-04-24,12:00,FAIL,Failed,0,0,,NA
2706,GRPE_2015_Gonydale__PC03/GL008/13301,2015-03-25,12:00,INCU,Alive,1,1,,NA
2707,GRPE_2015_Gonydale__PC03/GL008/13301,2015-04-11,12:00,INCU,Alive,1,1,,NA
2708,GRPE_2015_Gonydale__PC03/GL008/13301,2015-04-24,12:00,INCU,Alive,1,1,,NA
2709,GRPE_2015_Gonydale__PC03/GL008/13301,2015-05-04,12:00,INCU,Alive,1,1,,NA
2710,GRPE_2015_Gonydale__PC03/GL008/13301,2015-05-15,12:00,CHIC,Alive,1,0,,NA
2711,GRPE_2015_Gonydale__PC03/GL008/13301,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2712,GRPE_2015_Gonydale__PC03/GL008/13301,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2713,GRPE_2015_Gonydale__PC03/GL008/13301,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2714,GRPE_2015_Gonydale__PC03/GL008/13301,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2715,GRPE_2015_Gonydale__PC03/GL008/13301,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2716,GRPE_2015_Gonydale__PC03/GL008/13301,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2717,GRPE_2015_Gonydale__PC03/GL008/13301,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2718,GRPE_2015_Gonydale__PC03/GL008/13301,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2719,GRPE_2015_Gonydale__PC15/GL29,2015-03-25,12:00,INCU,Alive,1,1,,NA
2720,GRPE_2015_Gonydale__PC15/GL29,2015-04-11,12:00,INCU,Alive,1,1,,NA
2721,GRPE_2015_Gonydale__PC15/GL29,2015-04-24,12:00,INCU,Alive,1,1,,NA
2722,GRPE_2015_Gonydale__PC15/GL29,2015-05-04,12:00,INCU,Alive,1,1,,NA
2723,GRPE_2015_Gonydale__PC15/GL29,2015-05-15,12:00,INCU,Alive,1,1,,NA
2724,GRPE_2015_Gonydale__PC15/GL29,2015-05-26,12:00,CHIC,Alive,1,0,,NA
2725,GRPE_2015_Gonydale__PC15/GL29,2015-06-04,12:00,CHIC,Alive,1,0,,NA
2726,GRPE_2015_Gonydale__PC15/GL29,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2727,GRPE_2015_Gonydale__PC15/GL29,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2728,GRPE_2015_Gonydale__PC15/GL29,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2729,GRPE_2015_Gonydale__PC15/GL29,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2730,GRPE_2015_Gonydale__PC15/GL29,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2731,GRPE_2015_Gonydale__PC15/GL29,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2732,GRPE_2015_Gonydale__PC20/GL035/GL028,2015-04-24,12:00,INCU,Alive,,2,Adults are holding the nest,NA
2733,GRPE_2015_Gonydale__PC20/GL035/GL028,2015-05-04,12:00,FAIL,Failed,0,0,,NA
2734,GRPE_2015_Gonydale__PC23,2015-04-11,12:00,INCU,Alive,1,1,,NA
2735,GRPE_2015_Gonydale__PC23,2015-04-24,12:00,INCU,Alive,1,1,,NA
2736,GRPE_2015_Gonydale__PC23,2015-05-04,12:00,INCU,Alive,1,1,,NA
2737,GRPE_2015_Gonydale__PC23,2015-05-15,12:00,INCU,Alive,1,1,,NA
2738,GRPE_2015_Gonydale__PC23,2015-05-26,12:00,CHIC,Alive,1,1,,NA
2739,GRPE_2015_Gonydale__PC23,2015-06-07,12:00,CHIC,Alive,1,0,,NA
2740,GRPE_2015_Gonydale__PC23,2015-06-18,12:00,CHIC,Alive,1,0,,NA
2741,GRPE_2015_Gonydale__PC23,2015-06-28,12:00,CHIC,Alive,1,0,,NA
2742,GRPE_2015_Gonydale__PC23,2015-07-09,12:00,CHIC,Alive,1,0,,NA
2743,GRPE_2015_Gonydale__PC23,2015-08-08,12:00,CHIC,Alive,1,0,,NA
2744,GRPE_2015_Gonydale__PC23,2015-09-05,12:00,CHIC,Alive,1,0,,NA
2745,GRPE_2015_Gonydale__PC40/GL009,2015-04-11,12:00,INCU,Alive,1,1,,NA
2746,GRPE_2015_Gonydale__PC40/GL009,2015-04-24,12:00,INCU,Alive,1,1,,NA
2747,GRPE_2015_Gonydale__PC40/GL009,2015-05-04,12:00,INCU,Alive,1,1,,NA
2748,GRPE_2015_Gonydale__PC40/GL009,2015-05-15,12:00,INCU,Alive,1,1,,NA
2749,GRPE_2015_Gonydale__PC40/GL009,2015-05-26,12:00,INCU,Alive,1,1,,NA
2750,GRPE_2015_Gonydale__PC40/GL009,2015-06-04,12:00,INCU,Alive,1,1,,NA
2751,GRPE_2015_Gonydale__PC40/GL009,2015-06-07,12:00,CHIC,Alive,1,1,,NA
2752,GRPE_2015_Gonydale__PC40/GL009,2015-06-18,12:00,INCU,Alive,,1,,NA
2753,GRPE_2017_Gonydale__GI2353,2017-04-01,12:00,INCU,Alive,1,1,,NA
2754,GRPE_2017_Gonydale__GI2353,2017-04-20,12:00,INCU,Alive,1,1,,NA
2755,GRPE_2017_Gonydale__GI2353,2017-05-18,12:00,CHIC,Alive,1,0,,NA
2756,GRPE_2017_Gonydale__GI2353,2017-06-21,12:00,CHIC,Alive,1,0,,NA
2757,GRPE_2017_Gonydale__GI2353,2017-07-21,12:00,CHIC,Alive,1,0,,NA
2758,GRPE_2017_Gonydale__GI2353,2017-08-20,12:00,CHIC,Alive,1,0,ringed,NA
2759,GRPE_2017_Gonydale__GI2353,2017-09-03,12:00,CHIC,Alive,1,0,,NA
2760,GRPE_2017_Gonydale__GI29,2017-04-01,12:00,INCU,Alive,1,1,,NA
2761,GRPE_2017_Gonydale__GI29,2017-04-20,12:00,FAIL,Failed,0,0,,NA
2762,GRPE_2017_Gonydale__GL007,2017-04-01,12:00,INCU,Alive,1,1,,NA
2763,GRPE_2017_Gonydale__GL007,2017-04-20,12:00,INCU,Alive,1,1,,NA
2764,GRPE_2017_Gonydale__GL007,2017-05-18,12:00,CHIC,Alive,1,0,,NA
2765,GRPE_2017_Gonydale__GL007,2017-06-21,12:00,CHIC,Alive,1,0,,NA
2766,GRPE_2017_Gonydale__GL007,2017-07-21,12:00,CHIC,Alive,1,0,,NA
2767,GRPE_2017_Gonydale__GL007,2017-08-20,12:00,CHIC,Alive,1,0,ringed,NA
2768,GRPE_2017_Gonydale__GL007,2017-09-03,12:00,CHIC,Alive,1,0,,NA
2769,GRPE_2017_Gonydale__GL2356/PC36,2017-03-17,12:00,INCU,Alive,1,1,,NA
2770,GRPE_2017_Gonydale__GL2356/PC36,2017-04-01,12:00,INCU,Alive,1,1,,NA
2771,GRPE_2017_Gonydale__GL2356/PC36,2017-04-20,12:00,INCU,Alive,1,1,,NA
2772,GRPE_2017_Gonydale__GL2356/PC36,2017-05-18,12:00,CHIC,Alive,1,0,,NA
2773,GRPE_2017_Gonydale__GL2356/PC36,2017-06-21,12:00,CHIC,Alive,1,0,,NA
2774,GRPE_2017_Gonydale__GL2356/PC36,2017-07-21,12:00,CHIC,Alive,1,0,,NA
